"mixture_name","name","weight","mod_var_name","mod_level","imputation_number"
"PCBs","pcb153.t1.res",0.769079474788972,"fol.intake3",3,4
"PCBs","pcb180.t1.res",-0.694597856822091,"fol.intake3",3,4
"PCBs","pcb118.t1.res",0.128216515644737,"fol.intake3",1,5
"PCBs","pcb138.t1.res",-0.457681100375576,"fol.intake3",1,5
"PCBs","pcb153.t1.res",0.871783484355263,"fol.intake3",1,5
"PCBs","pcb180.t1.res",-0.542318899624424,"fol.intake3",1,5
"PCBs","pcb118.t1.res",-0.728363579228356,"fol.intake3",2,5
"PCBs","pcb138.t1.res",0.946914534078094,"fol.intake3",2,5
"PCBs","pcb153.t1.res",0.0530854659219055,"fol.intake3",2,5
"PCBs","pcb180.t1.res",-0.271636420771644,"fol.intake3",2,5
"PCBs","pcb118.t1.res",0.183800206835189,"fol.intake3",3,5
"PCBs","pcb138.t1.res",-0.391984855975927,"fol.intake3",3,5
"PCBs","pcb153.t1.res",0.816199793164811,"fol.intake3",3,5
"PCBs","pcb180.t1.res",-0.608015144024073,"fol.intake3",3,5
"PCBs","pcb118.t1.res",0.109740879556836,"fol.intake3",1,6
"PCBs","pcb138.t1.res",-0.399853218325685,"fol.intake3",1,6
"PCBs","pcb153.t1.res",0.890259120443164,"fol.intake3",1,6
"PCBs","pcb180.t1.res",-0.600146781674315,"fol.intake3",1,6
"PCBs","pcb118.t1.res",-0.582763580303035,"fol.intake3",2,6
"PCBs","pcb138.t1.res",1,"fol.intake3",2,6
"PCBs","pcb153.t1.res",-0.00397628268826179,"fol.intake3",2,6
"PCBs","pcb180.t1.res",-0.413260137008704,"fol.intake3",2,6
"PCBs","pcb118.t1.res",0.200434617073008,"fol.intake3",3,6
"PCBs","pcb138.t1.res",-0.47103613365678,"fol.intake3",3,6
"PCBs","pcb153.t1.res",0.799565382926992,"fol.intake3",3,6
"PCBs","pcb180.t1.res",-0.52896386634322,"fol.intake3",3,6
"PCBs","pcb118.t1.res",0.210756094976061,"fol.intake3",1,7
"PCBs","pcb138.t1.res",-0.579581844175698,"fol.intake3",1,7
"PCBs","pcb153.t1.res",0.789243905023939,"fol.intake3",1,7
"PCBs","pcb180.t1.res",-0.420418155824302,"fol.intake3",1,7
"PCBs","pcb118.t1.res",-0.565555826710502,"fol.intake3",2,7
"PCBs","pcb138.t1.res",0.751126448060338,"fol.intake3",2,7
"PCBs","pcb153.t1.res",0.248873551939662,"fol.intake3",2,7
"PCBs","pcb180.t1.res",-0.434444173289498,"fol.intake3",2,7
"PCBs","pcb118.t1.res",0.198107802433555,"fol.intake3",3,7
"PCBs","pcb138.t1.res",-0.255062899261835,"fol.intake3",3,7
"PCBs","pcb153.t1.res",0.801892197566445,"fol.intake3",3,7
"PCBs","pcb180.t1.res",-0.744937100738165,"fol.intake3",3,7
"PCBs","pcb118.t1.res",0.190493471754191,"fol.intake3",1,8
"PCBs","pcb138.t1.res",-0.537615120064623,"fol.intake3",1,8
"PCBs","pcb153.t1.res",0.809506528245808,"fol.intake3",1,8
"PCBs","pcb180.t1.res",-0.462384879935377,"fol.intake3",1,8
"PCBs","pcb118.t1.res",-0.740195971565823,"fol.intake3",2,8
"PCBs","pcb138.t1.res",1,"fol.intake3",2,8
"PCBs","pcb153.t1.res",-0.0939516723351137,"fol.intake3",2,8
"PCBs","pcb180.t1.res",-0.165852356099063,"fol.intake3",2,8
"PCBs","pcb118.t1.res",0.29117340054129,"fol.intake3",3,8
"PCBs","pcb138.t1.res",-0.555177888180698,"fol.intake3",3,8
"PCBs","pcb153.t1.res",0.70882659945871,"fol.intake3",3,8
"PCBs","pcb180.t1.res",-0.444822111819302,"fol.intake3",3,8
"PCBs","pcb118.t1.res",0.0978517011250665,"fol.intake3",1,9
"PCBs","pcb138.t1.res",-0.439086899895298,"fol.intake3",1,9
"PCBs","pcb153.t1.res",0.902148298874934,"fol.intake3",1,9
"PCBs","pcb180.t1.res",-0.560913100104702,"fol.intake3",1,9
"PCBs","pcb118.t1.res",-0.687714258283802,"fol.intake3",2,9
"PCBs","pcb138.t1.res",0.894214621400051,"fol.intake3",2,9
"PCBs","pcb153.t1.res",-0.312285741716198,"fol.intake3",2,9
"PCBs","pcb180.t1.res",0.105785378599949,"fol.intake3",2,9
"PCBs","pcb118.t1.res",0.231111304862309,"fol.intake3",3,9
"PCBs","pcb138.t1.res",-0.551177497030005,"fol.intake3",3,9
"PCBs","pcb153.t1.res",0.768888695137692,"fol.intake3",3,9
"PCBs","pcb180.t1.res",-0.448822502969995,"fol.intake3",3,9
"PCBs","pcb118.t1.res",0.117675277279108,"fol.intake3",1,10
"PCBs","pcb138.t1.res",-0.414638379318983,"fol.intake3",1,10
"PCBs","pcb153.t1.res",0.882324722720892,"fol.intake3",1,10
"PCBs","pcb180.t1.res",-0.585361620681017,"fol.intake3",1,10
"PCBs","pcb118.t1.res",-0.720010652527226,"fol.intake3",2,10
"PCBs","pcb138.t1.res",0.879563773350015,"fol.intake3",2,10
"PCBs","pcb153.t1.res",0.120436226649985,"fol.intake3",2,10
"PCBs","pcb180.t1.res",-0.279989347472774,"fol.intake3",2,10
"PCBs","pcb118.t1.res",0.26205865723186,"fol.intake3",3,10
"PCBs","pcb138.t1.res",-0.359534020567701,"fol.intake3",3,10
"PCBs","pcb153.t1.res",0.73794134276814,"fol.intake3",3,10
"PCBs","pcb180.t1.res",-0.640465979432299,"fol.intake3",3,10
"All POPs","bbhc.t1.res",0.00738909846668717,"fol.intake3",1,1
"All POPs","dde.t1.res",-0.124296934306562,"fol.intake3",1,1
"All POPs","oxychlor.t1.res",-0.123855718823974,"fol.intake3",1,1
"All POPs","transnona.t1.res",-0.21509043531416,"fol.intake3",1,1
"All POPs","pfhxs.t1.res",-0.106127510195817,"fol.intake3",1,1
"All POPs","pfos.t1.res",0.167681162675551,"fol.intake3",1,1
"All POPs","pfoa.t1.res",-0.00415879969793166,"fol.intake3",1,1
"All POPs","pcb118.t1.res",0.101780311308937,"fol.intake3",1,1
"All POPs","pcb138.t1.res",-0.396833841751537,"fol.intake3",1,1
"All POPs","pcb153.t1.res",0.552219369455957,"fol.intake3",1,1
"All POPs","pcb180.t1.res",-0.0296367599100194,"fol.intake3",1,1
"All POPs","bde47.t1.res",0.170930058092868,"fol.intake3",1,1
"All POPs","bbhc.t1.res",-0.0347218801563223,"fol.intake3",2,1
"All POPs","dde.t1.res",-0.0758174565766936,"fol.intake3",2,1
"All POPs","oxychlor.t1.res",-0.0648903171467502,"fol.intake3",2,1
"All POPs","transnona.t1.res",0.0286530923418084,"fol.intake3",2,1
"All POPs","pfhxs.t1.res",0.277783042423698,"fol.intake3",2,1
"All POPs","pfos.t1.res",-0.368932067541908,"fol.intake3",2,1
"All POPs","pfoa.t1.res",-0.105422686755319,"fol.intake3",2,1
"All POPs","pcb118.t1.res",-0.173682998754225,"fol.intake3",2,1
"All POPs","pcb138.t1.res",0.551725446607351,"fol.intake3",2,1
"All POPs","pcb153.t1.res",-0.130704052751784,"fol.intake3",2,1
"All POPs","pcb180.t1.res",-0.0458285403169976,"fol.intake3",2,1
"All POPs","bde47.t1.res",0.141838418627143,"fol.intake3",2,1
"All POPs","bbhc.t1.res",-0.085725858486002,"fol.intake3",3,1
"All POPs","dde.t1.res",-0.0431914635151519,"fol.intake3",3,1
"All POPs","oxychlor.t1.res",0.0141706084864334,"fol.intake3",3,1
"All POPs","transnona.t1.res",-0.218512243705793,"fol.intake3",3,1
"All POPs","pfhxs.t1.res",0.10136123312013,"fol.intake3",3,1
"All POPs","pfos.t1.res",-0.189182035540622,"fol.intake3",3,1
"All POPs","pfoa.t1.res",-0.00569635025146314,"fol.intake3",3,1
"All POPs","pcb118.t1.res",0.16098486010357,"fol.intake3",3,1
"All POPs","pcb138.t1.res",-0.209808443439153,"fol.intake3",3,1
"All POPs","pcb153.t1.res",0.624573984328175,"fol.intake3",3,1
"All POPs","pcb180.t1.res",-0.247883605061815,"fol.intake3",3,1
"All POPs","bde47.t1.res",0.0989093139616913,"fol.intake3",3,1
"All POPs","bbhc.t1.res",0.0259571947908598,"fol.intake3",1,2
"All POPs","dde.t1.res",-0.223480912876749,"fol.intake3",1,2
"All POPs","oxychlor.t1.res",-0.155516470987645,"fol.intake3",1,2
"All POPs","transnona.t1.res",-0.16804103697981,"fol.intake3",1,2
"All POPs","pfhxs.t1.res",-0.114621028603257,"fol.intake3",1,2
"All POPs","pfos.t1.res",0.144247851745478,"fol.intake3",1,2
"All POPs","pfoa.t1.res",0.0393265082581549,"fol.intake3",1,2
"All POPs","pcb118.t1.res",0.0168205713781662,"fol.intake3",1,2
"All POPs","pcb138.t1.res",-0.289610747133618,"fol.intake3",1,2
"All POPs","pcb153.t1.res",0.606504391815656,"fol.intake3",1,2
"All POPs","pcb180.t1.res",-0.0487298034189225,"fol.intake3",1,2
"All POPs","bde47.t1.res",0.167143482011685,"fol.intake3",1,2
"All POPs","bbhc.t1.res",0.0111284673673394,"fol.intake3",2,2
"All POPs","dde.t1.res",0.00699272376838652,"fol.intake3",2,2
"All POPs","oxychlor.t1.res",-0.116631455733586,"fol.intake3",2,2
"All POPs","transnona.t1.res",-0.0791223258087836,"fol.intake3",2,2
"All POPs","pfhxs.t1.res",0.344617059104775,"fol.intake3",2,2
"All POPs","pfos.t1.res",-0.399251022833277,"fol.intake3",2,2
"All POPs","pfoa.t1.res",-0.163575041035277,"fol.intake3",2,2
"All POPs","pcb118.t1.res",-0.109924377071538,"fol.intake3",2,2
"All POPs","pcb138.t1.res",0.518564354955173,"fol.intake3",2,2
"All POPs","pcb153.t1.res",-0.118010553710154,"fol.intake3",2,2
"All POPs","pcb180.t1.res",-0.0134852238073851,"fol.intake3",2,2
"All POPs","bde47.t1.res",0.118697394804327,"fol.intake3",2,2
"All POPs","bbhc.t1.res",-0.0497371714530735,"fol.intake3",3,2
"All POPs","dde.t1.res",-0.0658512463870621,"fol.intake3",3,2
"All POPs","oxychlor.t1.res",-0.0429548340233599,"fol.intake3",3,2
"All POPs","transnona.t1.res",-0.201832023801728,"fol.intake3",3,2
"All POPs","pfhxs.t1.res",0.0805804810206171,"fol.intake3",3,2
"All POPs","pfos.t1.res",-0.10149698331532,"fol.intake3",3,2
"All POPs","pfoa.t1.res",-0.0731468495366246,"fol.intake3",3,2
"All POPs","pcb118.t1.res",0.130224512987736,"fol.intake3",3,2
"All POPs","pcb138.t1.res",-0.206587327269587,"fol.intake3",3,2
"All POPs","pcb153.t1.res",0.636433187937672,"fol.intake3",3,2
"All POPs","pcb180.t1.res",-0.258393564213244,"fol.intake3",3,2
"All POPs","bde47.t1.res",0.152761818053975,"fol.intake3",3,2
"All POPs","bbhc.t1.res",0.0468403186792135,"fol.intake3",1,3
"All POPs","dde.t1.res",-0.144445420802575,"fol.intake3",1,3
"All POPs","oxychlor.t1.res",-0.118857201946888,"fol.intake3",1,3
"All POPs","transnona.t1.res",-0.20989854448019,"fol.intake3",1,3
"All POPs","pfhxs.t1.res",-0.112374866193262,"fol.intake3",1,3
"All POPs","pfos.t1.res",0.150317316033431,"fol.intake3",1,3
"All POPs","pfoa.t1.res",0.0154026694632541,"fol.intake3",1,3
"All POPs","pcb118.t1.res",0.0888458560048276,"fol.intake3",1,3
"All POPs","pcb138.t1.res",-0.365631429380394,"fol.intake3",1,3
"All POPs","pcb153.t1.res",0.529079048824054,"fol.intake3",1,3
"All POPs","pcb180.t1.res",-0.0487925371966892,"fol.intake3",1,3
"All POPs","bde47.t1.res",0.16951479099522,"fol.intake3",1,3
"All POPs","bbhc.t1.res",0.10191108038806,"fol.intake3",2,3
"All POPs","dde.t1.res",0.0427111869147237,"fol.intake3",2,3
"All POPs","oxychlor.t1.res",-0.180858665335889,"fol.intake3",2,3
"All POPs","transnona.t1.res",0.148320451798537,"fol.intake3",2,3
"All POPs","pfhxs.t1.res",0.255149469461537,"fol.intake3",2,3
"All POPs","pfos.t1.res",-0.338080337161684,"fol.intake3",2,3
"All POPs","pfoa.t1.res",-0.143008439108288,"fol.intake3",2,3
"All POPs","pcb118.t1.res",-0.241023134475408,"fol.intake3",2,3
"All POPs","pcb138.t1.res",0.317360273650649,"fol.intake3",2,3
"All POPs","pcb153.t1.res",5.492955872414e-05,"fol.intake3",2,3
"All POPs","pcb180.t1.res",-0.0970294239187315,"fol.intake3",2,3
"All POPs","bde47.t1.res",0.134492608227768,"fol.intake3",2,3
"All POPs","bbhc.t1.res",-0.0549121924100906,"fol.intake3",3,3
"All POPs","dde.t1.res",0.0310167416281235,"fol.intake3",3,3
"All POPs","oxychlor.t1.res",0.00300294468645421,"fol.intake3",3,3
"All POPs","transnona.t1.res",-0.220200708661132,"fol.intake3",3,3
"All POPs","pfhxs.t1.res",0.0399336438057758,"fol.intake3",3,3
"All POPs","pfos.t1.res",-0.153838427787797,"fol.intake3",3,3
"All POPs","pfoa.t1.res",-0.0328744646894359,"fol.intake3",3,3
"All POPs","pcb118.t1.res",0.213591148310772,"fol.intake3",3,3
"All POPs","pcb138.t1.res",-0.274322333963971,"fol.intake3",3,3
"All POPs","pcb153.t1.res",0.649565383890729,"fol.intake3",3,3
"All POPs","pcb180.t1.res",-0.263851872487574,"fol.intake3",3,3
"All POPs","bde47.t1.res",0.0628901376781454,"fol.intake3",3,3
"All POPs","bbhc.t1.res",0.0279047829426752,"fol.intake3",1,4
"All POPs","dde.t1.res",-0.200035351723417,"fol.intake3",1,4
"All POPs","oxychlor.t1.res",-0.156957988707912,"fol.intake3",1,4
"All POPs","transnona.t1.res",-0.170478486600003,"fol.intake3",1,4
"All POPs","pfhxs.t1.res",-0.083793348174838,"fol.intake3",1,4
"All POPs","pfos.t1.res",0.130816907079744,"fol.intake3",1,4
"All POPs","pfoa.t1.res",0.0313824770775636,"fol.intake3",1,4
"All POPs","pcb118.t1.res",0.0526659892834852,"fol.intake3",1,4
"All POPs","pcb138.t1.res",-0.349638385978228,"fol.intake3",1,4
"All POPs","pcb153.t1.res",0.597274930423495,"fol.intake3",1,4
"All POPs","pcb180.t1.res",-0.0390964388156029,"fol.intake3",1,4
"All POPs","bde47.t1.res",0.159954913193038,"fol.intake3",1,4
"All POPs","bbhc.t1.res",0.0216361902047333,"fol.intake3",2,4
"All POPs","dde.t1.res",-0.0627580470860389,"fol.intake3",2,4
"All POPs","oxychlor.t1.res",-0.230919397738986,"fol.intake3",2,4
"All POPs","transnona.t1.res",0.162449005428541,"fol.intake3",2,4
"All POPs","pfhxs.t1.res",0.213808361410317,"fol.intake3",2,4
"All POPs","pfos.t1.res",-0.284718480859569,"fol.intake3",2,4
"All POPs","pfoa.t1.res",-0.0853678861224515,"fol.intake3",2,4
"All POPs","pcb118.t1.res",-0.203808162163362,"fol.intake3",2,4
"All POPs","pcb138.t1.res",0.47862365961722,"fol.intake3",2,4
"All POPs","pcb153.t1.res",0.0214682374413722,"fol.intake3",2,4
"All POPs","pcb180.t1.res",-0.132428026029593,"fol.intake3",2,4
"All POPs","bde47.t1.res",0.102014545897817,"fol.intake3",2,4
"All POPs","bbhc.t1.res",-0.0886503184118,"fol.intake3",3,4
"All POPs","dde.t1.res",-0.0653492876834537,"fol.intake3",3,4
"All POPs","oxychlor.t1.res",0.0130170830505029,"fol.intake3",3,4
"All POPs","transnona.t1.res",-0.195173198779494,"fol.intake3",3,4
"All POPs","pfhxs.t1.res",0.149280729120637,"fol.intake3",3,4
"All POPs","pfos.t1.res",-0.232997213505862,"fol.intake3",3,4
"All POPs","pfoa.t1.res",-0.0691247757178711,"fol.intake3",3,4
"All POPs","pcb118.t1.res",0.16335000608115,"fol.intake3",3,4
"All POPs","pcb138.t1.res",-0.0541251162216272,"fol.intake3",3,4
"All POPs","pcb153.t1.res",0.541428661785762,"fol.intake3",3,4
"All POPs","pcb180.t1.res",-0.294580089679892,"fol.intake3",3,4
"All POPs","bde47.t1.res",0.132923519961948,"fol.intake3",3,4
"All POPs","bbhc.t1.res",0.0283477153416021,"fol.intake3",1,5
"All POPs","dde.t1.res",-0.193418121769331,"fol.intake3",1,5
"All POPs","oxychlor.t1.res",-0.169783035406987,"fol.intake3",1,5
"All POPs","transnona.t1.res",-0.169453308800713,"fol.intake3",1,5
"All POPs","pfhxs.t1.res",-0.102839737027466,"fol.intake3",1,5
"All POPs","pfos.t1.res",0.162761947845949,"fol.intake3",1,5
"All POPs","pfoa.t1.res",0.0216686833064706,"fol.intake3",1,5
"All POPs","pcb118.t1.res",0.0564040282770648,"fol.intake3",1,5
"All POPs","pcb138.t1.res",-0.334526915350573,"fol.intake3",1,5
"All POPs","pcb153.t1.res",0.566454609070191,"fol.intake3",1,5
"All POPs","pcb180.t1.res",-0.0299788816449289,"fol.intake3",1,5
"All POPs","bde47.t1.res",0.164363016158723,"fol.intake3",1,5
"All POPs","bbhc.t1.res",-0.0364404261564658,"fol.intake3",2,5
"All POPs","dde.t1.res",-0.0636614725331199,"fol.intake3",2,5
"All POPs","oxychlor.t1.res",-0.182308349536495,"fol.intake3",2,5
"All POPs","transnona.t1.res",0.151932104353888,"fol.intake3",2,5
"All POPs","pfhxs.t1.res",0.252578801490127,"fol.intake3",2,5
"All POPs","pfos.t1.res",-0.356341286172215,"fol.intake3",2,5
"All POPs","pfoa.t1.res",-0.09649319372746,"fol.intake3",2,5
"All POPs","pcb118.t1.res",-0.16523041781839,"fol.intake3",2,5
"All POPs","pcb138.t1.res",0.493038157064546,"fol.intake3",2,5
"All POPs","pcb153.t1.res",-0.014073216491053,"fol.intake3",2,5
"All POPs","pcb180.t1.res",-0.0854516375648009,"fol.intake3",2,5
"All POPs","bde47.t1.res",0.102450937091439,"fol.intake3",2,5
"All POPs","bbhc.t1.res",-0.0469575872818954,"fol.intake3",3,5
"All POPs","dde.t1.res",-0.0787255320335289,"fol.intake3",3,5
"All POPs","oxychlor.t1.res",-0.0549322436569354,"fol.intake3",3,5
"All POPs","transnona.t1.res",-0.131660009905028,"fol.intake3",3,5
"All POPs","pfhxs.t1.res",0.0653551955940729,"fol.intake3",3,5
"All POPs","pfos.t1.res",-0.144146442911003,"fol.intake3",3,5
"All POPs","pfoa.t1.res",-0.0254804526881605,"fol.intake3",3,5
"All POPs","pcb118.t1.res",0.17992261795718,"fol.intake3",3,5
"All POPs","pcb138.t1.res",-0.154005094953536,"fol.intake3",3,5
"All POPs","pcb153.t1.res",0.684545908418489,"fol.intake3",3,5
"All POPs","pcb180.t1.res",-0.364092636569912,"fol.intake3",3,5
"All POPs","bde47.t1.res",0.0701762780302575,"fol.intake3",3,5
"All POPs","bbhc.t1.res",0.0332845743729647,"fol.intake3",1,6
"All POPs","dde.t1.res",-0.193220518026072,"fol.intake3",1,6
"All POPs","oxychlor.t1.res",-0.135700422384914,"fol.intake3",1,6
"All POPs","transnona.t1.res",-0.195835485204005,"fol.intake3",1,6
"All POPs","pfhxs.t1.res",-0.120745787298875,"fol.intake3",1,6
"All POPs","pfos.t1.res",0.155769908619176,"fol.intake3",1,6
"All POPs","pfoa.t1.res",0.0293124603686592,"fol.intake3",1,6
"All POPs","pcb118.t1.res",0.0405528840024689,"fol.intake3",1,6
"All POPs","pcb138.t1.res",-0.292612847223734,"fol.intake3",1,6
"All POPs","pcb153.t1.res",0.574104782076659,"fol.intake3",1,6
"All POPs","pcb180.t1.res",-0.0618849398623998,"fol.intake3",1,6
"All POPs","bde47.t1.res",0.166975390560072,"fol.intake3",1,6
"All POPs","bbhc.t1.res",0.0557971056792313,"fol.intake3",2,6
"All POPs","dde.t1.res",-0.0359278789302455,"fol.intake3",2,6
"All POPs","oxychlor.t1.res",-0.187400035342924,"fol.intake3",2,6
"All POPs","transnona.t1.res",0.0914183028697519,"fol.intake3",2,6
"All POPs","pfhxs.t1.res",0.26476128341495,"fol.intake3",2,6
"All POPs","pfos.t1.res",-0.353830686960281,"fol.intake3",2,6
"All POPs","pfoa.t1.res",-0.110391934558697,"fol.intake3",2,6
"All POPs","pcb118.t1.res",-0.157912686135256,"fol.intake3",2,6
"All POPs","pcb138.t1.res",0.469903480396,"fol.intake3",2,6
"All POPs","pcb153.t1.res",0.0213182265666218,"fol.intake3",2,6
"All POPs","pcb180.t1.res",-0.154536778072595,"fol.intake3",2,6
"All POPs","bde47.t1.res",0.0968016010734457,"fol.intake3",2,6
"All POPs","bbhc.t1.res",-0.0425512813368405,"fol.intake3",3,6
"All POPs","dde.t1.res",-0.014594817235903,"fol.intake3",3,6
"All POPs","oxychlor.t1.res",-0.000655558093979913,"fol.intake3",3,6
"All POPs","transnona.t1.res",-0.229378575231263,"fol.intake3",3,6
"All POPs","pfhxs.t1.res",0.109997332317376,"fol.intake3",3,6
"All POPs","pfos.t1.res",-0.169341865527198,"fol.intake3",3,6
"All POPs","pfoa.t1.res",-0.0580755970827473,"fol.intake3",3,6
"All POPs","pcb118.t1.res",0.193308678508524,"fol.intake3",3,6
"All POPs","pcb138.t1.res",-0.205583959410497,"fol.intake3",3,6
"All POPs","pcb153.t1.res",0.61156481750257,"fol.intake3",3,6
"All POPs","pcb180.t1.res",-0.279818346081571,"fol.intake3",3,6
"All POPs","bde47.t1.res",0.0851291716715296,"fol.intake3",3,6
"All POPs","bbhc.t1.res",0.0363563831191063,"fol.intake3",1,7
"All POPs","dde.t1.res",-0.154876325499393,"fol.intake3",1,7
"All POPs","oxychlor.t1.res",-0.105423268634884,"fol.intake3",1,7
"All POPs","transnona.t1.res",-0.207852863877612,"fol.intake3",1,7
"All POPs","pfhxs.t1.res",-0.134282885957023,"fol.intake3",1,7
"All POPs","pfos.t1.res",0.160099634263502,"fol.intake3",1,7
"All POPs","pfoa.t1.res",0.0339972979464631,"fol.intake3",1,7
"All POPs","pcb118.t1.res",0.0419727149305851,"fol.intake3",1,7
"All POPs","pcb138.t1.res",-0.327326855807152,"fol.intake3",1,7
"All POPs","pcb153.t1.res",0.556526059548267,"fol.intake3",1,7
"All POPs","pcb180.t1.res",-0.0702378002239359,"fol.intake3",1,7
"All POPs","bde47.t1.res",0.171047910192076,"fol.intake3",1,7
"All POPs","bbhc.t1.res",0.124800325133728,"fol.intake3",2,7
"All POPs","dde.t1.res",-0.0989820939015569,"fol.intake3",2,7
"All POPs","oxychlor.t1.res",-0.158510476238193,"fol.intake3",2,7
"All POPs","transnona.t1.res",0.0597625074026219,"fol.intake3",2,7
"All POPs","pfhxs.t1.res",0.261137822510009,"fol.intake3",2,7
"All POPs","pfos.t1.res",-0.394499280458072,"fol.intake3",2,7
"All POPs","pfoa.t1.res",-0.11938278662136,"fol.intake3",2,7
"All POPs","pcb118.t1.res",-0.130610015184379,"fol.intake3",2,7
"All POPs","pcb138.t1.res",0.367400611227588,"fol.intake3",2,7
"All POPs","pcb153.t1.res",0.0442406973828885,"fol.intake3",2,7
"All POPs","pcb180.t1.res",-0.0980153475964395,"fol.intake3",2,7
"All POPs","bde47.t1.res",0.142658036343165,"fol.intake3",2,7
"All POPs","bbhc.t1.res",-0.0374236367347928,"fol.intake3",3,7
"All POPs","dde.t1.res",-0.137607237390628,"fol.intake3",3,7
"All POPs","oxychlor.t1.res",-0.0221782281471592,"fol.intake3",3,7
"All POPs","transnona.t1.res",-0.14310638937975,"fol.intake3",3,7
"All POPs","pfhxs.t1.res",0.116701429830609,"fol.intake3",3,7
"All POPs","pfos.t1.res",-0.261078038254633,"fol.intake3",3,7
"All POPs","pfoa.t1.res",-0.0621382299034879,"fol.intake3",3,7
"All POPs","pcb118.t1.res",0.141789626076744,"fol.intake3",3,7
"All POPs","pcb138.t1.res",0.0209714674894496,"fol.intake3",3,7
"All POPs","pcb153.t1.res",0.610808493484785,"fol.intake3",3,7
"All POPs","pcb180.t1.res",-0.336468240189548,"fol.intake3",3,7
"All POPs","bde47.t1.res",0.109728983118413,"fol.intake3",3,7
"All POPs","bbhc.t1.res",0.0293933196616134,"fol.intake3",1,8
"All POPs","dde.t1.res",-0.22700191320395,"fol.intake3",1,8
"All POPs","oxychlor.t1.res",-0.155058702063866,"fol.intake3",1,8
"All POPs","transnona.t1.res",-0.18144957364388,"fol.intake3",1,8
"All POPs","pfhxs.t1.res",-0.130465308987606,"fol.intake3",1,8
"All POPs","pfos.t1.res",0.167453031226543,"fol.intake3",1,8
"All POPs","pfoa.t1.res",0.0324826396602775,"fol.intake3",1,8
"All POPs","pcb118.t1.res",0.0226406959879739,"fol.intake3",1,8
"All POPs","pcb138.t1.res",-0.261373055240972,"fol.intake3",1,8
"All POPs","pcb153.t1.res",0.576946150088536,"fol.intake3",1,8
"All POPs","pcb180.t1.res",-0.0446514468597264,"fol.intake3",1,8
"All POPs","bde47.t1.res",0.171084163375056,"fol.intake3",1,8
"All POPs","bbhc.t1.res",-0.00189659822380488,"fol.intake3",2,8
"All POPs","dde.t1.res",0.105085740056351,"fol.intake3",2,8
"All POPs","oxychlor.t1.res",-0.303574227292648,"fol.intake3",2,8
"All POPs","transnona.t1.res",0.201980979763377,"fol.intake3",2,8
"All POPs","pfhxs.t1.res",0.238767876715402,"fol.intake3",2,8
"All POPs","pfos.t1.res",-0.331110579675482,"fol.intake3",2,8
"All POPs","pfoa.t1.res",-0.117084822862172,"fol.intake3",2,8
"All POPs","pcb118.t1.res",-0.165069855429043,"fol.intake3",2,8
"All POPs","pcb138.t1.res",0.354361573714153,"fol.intake3",2,8
"All POPs","pcb153.t1.res",-0.0446559319339414,"fol.intake3",2,8
"All POPs","pcb180.t1.res",-0.0366079845829083,"fol.intake3",2,8
"All POPs","bde47.t1.res",0.0998038297507171,"fol.intake3",2,8
"All POPs","bbhc.t1.res",-0.0751525762220489,"fol.intake3",3,8
"All POPs","dde.t1.res",0.0300985983272629,"fol.intake3",3,8
"All POPs","oxychlor.t1.res",-0.0152476451535109,"fol.intake3",3,8
"All POPs","transnona.t1.res",-0.212066802742274,"fol.intake3",3,8
"All POPs","pfhxs.t1.res",0.141536447389697,"fol.intake3",3,8
"All POPs","pfos.t1.res",-0.216837618003673,"fol.intake3",3,8
"All POPs","pfoa.t1.res",-0.0612578187491964,"fol.intake3",3,8
"All POPs","pcb118.t1.res",0.233446506838641,"fol.intake3",3,8
"All POPs","pcb138.t1.res",-0.164405059238293,"fol.intake3",3,8
"All POPs","pcb153.t1.res",0.523164698223964,"fol.intake3",3,8
"All POPs","pcb180.t1.res",-0.255032479891003,"fol.intake3",3,8
"All POPs","bde47.t1.res",0.0717537492204346,"fol.intake3",3,8
"All POPs","bbhc.t1.res",0.0233864716985571,"fol.intake3",1,9
"All POPs","dde.t1.res",-0.156225698763294,"fol.intake3",1,9
"All POPs","oxychlor.t1.res",-0.159101590023848,"fol.intake3",1,9
"All POPs","transnona.t1.res",-0.161812971211096,"fol.intake3",1,9
"All POPs","pfhxs.t1.res",-0.118530451118287,"fol.intake3",1,9
"All POPs","pfos.t1.res",0.159157552708711,"fol.intake3",1,9
"All POPs","pfoa.t1.res",0.00451886707799926,"fol.intake3",1,9
"All POPs","pcb118.t1.res",0.0767127470915308,"fol.intake3",1,9
"All POPs","pcb138.t1.res",-0.349597039239286,"fol.intake3",1,9
"All POPs","pcb153.t1.res",0.576051496265276,"fol.intake3",1,9
"All POPs","pcb180.t1.res",-0.0547322496441911,"fol.intake3",1,9
"All POPs","bde47.t1.res",0.160172865157926,"fol.intake3",1,9
"All POPs","bbhc.t1.res",0.0515264945969927,"fol.intake3",2,9
"All POPs","dde.t1.res",-0.07005248248842,"fol.intake3",2,9
"All POPs","oxychlor.t1.res",-0.214549612258159,"fol.intake3",2,9
"All POPs","transnona.t1.res",0.0654288196634315,"fol.intake3",2,9
"All POPs","pfhxs.t1.res",0.2619045496815,"fol.intake3",2,9
"All POPs","pfos.t1.res",-0.394067128570347,"fol.intake3",2,9
"All POPs","pfoa.t1.res",-0.0970477697436093,"fol.intake3",2,9
